"site","site_old","year","Treatment","Transect","Distance","Emerged","Reproduced","neighbors","Fecundity","Biomass","fecundityflag","notesFlag","Lat","Lon","annual","unknown","perennial","shrub","Type","plantID","albedo","x","y","genotype","block","plot","note_standard_harvest","note_standard_phen","Transect_Site_Year"
"WI_white","WI",2022,NA,"9 1",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7249","white",10,4,59,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3261","white",13,1,30,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,745,2.36,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7264","white",13,4,31,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3263","white",13,3,53,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3300","white",3,5,7,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3301","white",4,1,14,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3302","white",4,2,87,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3303","white",4,3,88,9,1,NA,"bad_position","9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,1.32,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3268","white",14,3,62,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3294","white",2,4,98,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.31,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3270","white",14,5,61,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.33,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3307","white",5,2,27,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.145,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3272","white",15,2,81,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3260","white",12,5,9,9,1,NA,"smut","9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3310","white",5,5,39,9,1,NA,"bad_position","9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.33,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3311","white",6,1,20,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.187,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3312","white",6,2,16,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.044,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3241","white",1,1,34,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.078,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3314","white",6,4,28,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3279","white",16,4,47,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.45,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3316","white",7,1,43,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.2,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3280","white",16,5,65,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.007,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3319","white",7,4,11,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.91,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3246","white",10,1,93,9,1,NA,"bad_position","9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3283","white",17,3,86,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,1.67,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3321","white",8,1,25,9,1,NA,"herbivory","9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3322","white",8,2,8,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.23,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3249","white",10,4,35,9,1,"smut","bad_position_smut","9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0.09,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7250","white",10,5,95,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,1.09,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3326","white",9,1,77,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.51,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3327","white",9,2,54,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,250,0.82,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7253","white",11,3,54,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.13,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3290","white",18,5,83,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,454,1.7,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7237","white",8,2,26,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.46,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3292","white",2,2,2,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.115,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3293","white",2,3,74,9,1,NA,"frost_heave","9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7240","white",8,5,11,9,1,NA,"resurrection_frost_heave","9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3295","white",2,5,76,9,1,NA,"bad_position","9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3296","white",3,1,37,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,388,1.55,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7207","white",2,2,29,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.91,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3298","white",3,3,69,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3299","white",3,4,6,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3262","white",13,2,100,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,189,0.7,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7296","white",20,1,3,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7297","white",20,2,73,9,1,NA,"frost_heave","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,155,0.58,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7298","white",20,3,53,9,1,NA,"resurrection_herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.43,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3265","white",13,5,63,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,43,0.14,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7266","white",14,1,71,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.022,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3304","white",4,4,5,9,1,NA,"herbivory","9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7212","white",3,2,2,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,50,0.17,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7268","white",14,3,91,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7269","white",14,4,81,9,1,NA,"resurrection","9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.196,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3308","white",5,3,32,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.85,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3273","white",15,3,102,9,1,NA,"herbivory","9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,100,0.38,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7272","white",15,2,56,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7273","white",15,3,76,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7274","white",15,4,92,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3313","white",6,3,1,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.011,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3277","white",16,2,55,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.22,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3278","white",16,3,38,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,425,1.48,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7278","white",16,3,68,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7279","white",16,4,52,9,1,NA,"frost_heave","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,39,0.15,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7280","white",16,5,45,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3282","white",17,2,103,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.039,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3320","white",7,5,31,9,1,"smut","smut","9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7283","white",17,3,87,9,1,NA,"resurrection","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,169,0.86,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7284","white",17,4,74,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.83,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3323","white",8,3,95,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.93,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3286","white",18,1,46,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.033,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3287","white",18,2,66,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.72,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3288","white",18,3,79,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7289","white",18,4,34,9,1,NA,"frost_heave","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,190,0.77,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7290","white",18,5,90,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7291","white",19,1,97,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7238","white",8,3,79,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,103,0.36,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7239","white",8,4,35,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7294","white",19,4,46,9,1,NA,"frost_heave","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,217,0.53,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7241","white",9,1,103,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,330,1.27,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7206","white",2,1,100,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7270","white",14,5,104,9,1,NA,"frost_heave","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7271","white",15,1,39,9,1,NA,"frost_heave","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,55,0.42,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7209","white",2,4,102,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7210","white",2,5,47,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7219","white",4,4,43,9,1,NA,"resurrection_frost_heave","9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3276","white",16,1,75,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,28,0.31,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7221","white",5,1,44,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,2,0.053,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7299","white",20,4,6,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7300","white",20,5,14,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7211","white",3,1,60,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.39,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3318","white",7,3,104,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.105,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3305","white",4,5,82,9,1,NA,"frost_heave","9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.33,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3306","white",5,1,150,9,1,NA,"resurrection","9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,225,1,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7228","white",6,3,9,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,82,0.36,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7229","white",6,4,72,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,568,2.21,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7217","white",4,2,33,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7218","white",4,3,8,9,1,NA,"frost_heave","9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,2.08,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3324","white",8,4,101,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,250,0.99,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7233","white",7,3,18,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,328,1.12,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7234","white",7,4,57,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7222","white",5,2,82,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3315","white",6,5,96,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7224","white",5,4,88,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,477,1.85,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7293","white",19,3,99,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,129,0.56,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7281","white",17,1,24,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7282","white",17,2,13,9,1,NA,"frost_heave","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7227","white",6,2,28,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,175,0.59,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7215","white",3,5,105,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,155,0.75,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7285","white",17,5,9,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,106,0.38,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7231","white",7,1,12,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7208","white",2,3,77,9,1,NA,"frost_heave","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7286","white",18,1,98,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7220","white",4,5,33,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7235","white",7,5,40,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.18,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3330","white",9,5,70,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7292","white",19,2,5,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,270,1.09,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7277","white",16,2,16,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7223","white",5,3,76,9,1,NA,"frost_heave","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7295","white",19,5,25,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,133,0.5,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7225","white",5,5,83,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7276","white",16,1,20,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,235,0.74,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7216","white",4,1,86,9,1,NA,NA,"9 1 - WI_white - 2022"
